주소,위도,경도
경기도 고양시 덕양구 지도로103번길 105,37.641110,126.836780
인천광역시 서구 이음대로 384,37.461090,126.704650
"서울 송파구 송파대로 201,",37.510750,127.103560
경기도파주시정담길30,37.758610,126.778450
경기용인시기흥구중부대로184,37.408870,127.517720
경기도이천시영창로254,37.281240,127.445360
인천광역시 남동구 하촌로 69,37.458080,126.710170
서울특별시 성동구 무학봉16길 22-2,37.566850,127.032760
서울특별시 동대문구 천호대로 313,37.569440,127.036830
서울특별시 성북구 종암로27길 13,37.593970,127.016320
서울특별시 구로구 고척로 135,37.498570,126.883790
서울특별시 서초구 효령로70길 36-25,37.483380,127.032000
서울특별시 구로구 부일로1길 23,37.493940,126.891100
인천광역시 미추홀구 소성로 346,37.454670,126.706290
경기도 용인시 기흥구 한보라1로 42-2,37.281810,127.113220
인천광역시 서해구 서곶로 355,37.460870,126.705770
"인천 계양구 마장로 550,",37.533870,126.733040
경기도파주시탄현면여치길81,37.756310,126.777700
경기도화성시우정읍조암로14,37.200990,126.827390
강원원주시예술관길28,37.347190,127.915740
강원횡성군안흥면안흥로36,37.754450,128.873150
경기도 구리시 건원대로34번길 25,37.598230,127.130040
경기도 시흥시 정왕시장길 51,37.379100,126.800370
인천광역시 남동구 남촌동로25번길 11,37.458560,126.701010
인천 미추홀구 한나루로 429-1,37.460770,126.653850
서울특별시관악구남부순환로1728,37.480850,126.948190
경기부천시경인로536번길27,37.500410,126.769340
경기도양평군지평면지평로408,37.490690,127.489410
인천광역시강화군강화읍강화대로411,37.454930,126.707060
서울특별시 중랑구 용마산로 454,37.610520,127.094810
서울특별시 금천구 시흥대로 411,37.452430,126.897660
서울특별시 송파구 올림픽로35길 124,37.515850,127.109590
서울특별시 강북구 한천로123길 15,37.641340,127.029250
경기도 용인시 처인구 지삼로 590,37.232190,127.200750
인천광역시 중구 도원로 26,37.559160,126.996060
경기도 안산시 단원구 다문화1길 1,37.323130,126.811070
경기포천시호국로996,37.890800,127.204890
서울특별시강북구삼양로54길2,37.640180,127.026530
서울특별시 노원구 한글비석로27길 34,37.651360,127.054110
인천광역시 강화군 강화읍 강화대로 415,37.453950,126.702450
인천광역시 남동구 서창방산로 55,37.458580,126.702750
경기도 안산시 상록구 도매시장로 118,37.306770,126.850360
인천광역시 미추홀구 참외전로 268,37.452980,126.707040
경기도 안산시 상록구 네고지2길 1,37.312820,126.855970
강원원주시서원대로402,37.345830,127.915770
경기도 평택시 평택2로20번길 8,36.992930,127.081460
인천광역시 부평구 부평문화로106번길 42,37.452740,126.706680
"경기 김포시 하성면 월하로 649,",37.615010,126.713100
경기도 남양주시 사릉로 13,37.637000,127.211860
인천광역시 부평구 경원대로 1420,37.457320,126.706160
강원 속초시 소평로 162,38.211710,128.587540
경기도 광주시 행정타운로 132,37.409670,127.254160
경기도 수원시 장안구 조원로111번길 4,37.299010,127.008770
경기도 안양시 만안구 박달로 518,37.380620,126.927080
인천광역시 동구 화수로 44,37.453560,126.706380
경기도 남양주시 화도읍 창현로 35,37.635150,127.212630
인천광역시 남구 인하로298번길 27,37.453010,126.702410
인천광역시 서구 서달로 130,37.461260,126.702760
인천광역시 서구 승학로 446,37.457700,126.702600
인천광역시 서구 원당대로 983,37.459600,126.702580
경기도 평택시 안중읍 안현로서6길 44,36.993990,127.084800
경기도 화성시 효행로 1073,37.196940,126.826440
서울특별시 노원구 동일로 1096,37.656840,127.052330
경기도 동두천시 생골로 31,37.899870,127.065550
경기도 양주시 백석읍 꿈나무로 271,37.780760,127.049160
경기도 고양시 덕양구 토당로 137,37.636270,126.835340
경기도 의정부시 서광로 210,37.737960,127.036280
경기도 안산시 상록구 안산대학로 114,37.308750,126.851960
경기도 부천시 중동로 48,37.506790,126.762300
경기도 여주시 세종로 67,37.299410,127.632410
인천광역시 미추홀구 매소홀로 478,37.451670,126.705130
"서울 강서구 곰달래로53길 41,",37.546520,126.846240
경기도 파주시 구절초길 15,37.756990,126.783040
강원 원주시 반곡길 17,37.337350,127.918660
경기도 남양주시 백봉로 32,37.637710,127.214180
경기도 광주시 곤지암읍 곤지암로 72,37.406880,127.259480
경기도 안산시 단원구 초지로 128,37.315950,126.811270
경기도 포천시 솔모루로 92,37.896220,127.196490
서울특별시 도봉구 도당로13길 17,37.664780,127.051740
서울특별시 송파구 석촌호수로12길 28,37.511490,127.109220
인천광역시 서구 청라에메랄드로102번길 8,37.452730,126.703110
서울특별시 양천구 신월로17길 20,37.517880,126.864460
경기도 부천시 성주로 232,37.507070,126.761640
경기도 시흥시 동서로 1111-1,37.380630,126.802460
서울특별시 영등포구 도림로41길 8,37.527770,126.896660
"경기 안양시 동안구 관악대로 297,",37.390400,126.953770
경기도 의정부시 시민로 81,37.737520,127.031440
경기도 하남시 신평로 74,37.540470,127.213970
강원 원주시 문막읍 건등로 40,37.337650,127.917210
서울특별시 은평구 진흥로 180,37.603340,126.931940
서울특별시 성북구 한천로 578,37.591010,127.019170
서울특별시 동작구 시흥대로 606,37.509600,126.943760
경기 의정부시 부용로 199-1,37.735550,127.029970
경기도 파주시 청석로 268,37.757690,126.785090
서울특별시 구로구 구로동로 110,37.493930,126.890370
서울특별시 은평구 수색로 250,37.600460,126.927330
경기도 여주시 여흥로 142,37.295710,127.633750
서울특별시 강서구 곰달래로 173,37.546030,126.849050
경기도 이천시 장호원읍 장감로 10,37.276270,127.443150
서울특별시종로구통일로14길2,37.575500,126.975450
경기도 고양시 일산서구 중앙로 1470,37.681180,126.750330
서울특별시 영등포구 도림천로11길 24,37.529010,126.894710
경기도 여주시 소양로 113,37.297870,127.632030
서울특별시 강동구 천호대로 991,37.526280,127.120960
경기도 광명시 새터로 27,37.474110,126.863340
경기도의정부시오목로196,37.741760,127.029670
경기도 화성시 지산2길 4-2,37.195440,126.830980
경기도 고양시 덕양구 고양대로1369번길 60,37.636240,126.832690
인천광역시 부평구 부평대로20번길 2,37.460700,126.702600
서울특별시 성동구 아차산로 96,37.559980,127.041540
서울특별시 마포구 신촌로 190,37.567860,126.906580
경기도 수원시 영통구 권선로908번길 53,37.254840,127.044050
경기도 하남시 미사강변중앙로198번길 35,37.541880,127.217000
경기도 시흥시 정왕천로411번길 42,37.378280,126.803690
서울특별시 광진구 광나루로 379,37.539550,127.082540
인천광역시 서구 신석로 79,37.455130,126.701690
경기도 양주시 고암길 208,37.781760,127.042710
서울특별시 강북구 노해로15길 4,37.641790,127.025100
경기도 안산시 단원구 다문화2길 31-2,37.316680,126.808800
경기도 오산시 경기대로 240,37.145490,127.073670
경기도 남양주시 진접읍 해밀예당3로 51,37.638270,127.216740
인천광역시 남동구 용천로 90,37.456530,126.703490
서울특별시강북구오현로25다길96,37.641510,127.026400
서울특별시성북구돌곶이로51,37.591400,127.013510
강원속초시동해대로4325,38.206010,128.588910
경기도 안양시 만안구 안양로329번길 81,37.387150,126.921170
강원특별자치도 원주시 북원로 2235-4,37.342380,127.919110
경기도 시흥시 함송로29번길 7,37.380550,126.807660
서울특별시 송파구 천호대로152길 17,37.515610,127.103570
서울특별시 영등포구 도림로 125,37.524750,126.901070
인천광역시계양구임학동로12,37.458160,126.703440
서울특별시 마포구 마포대로 33,37.569290,126.897240
경기도 안양시 만안구 문예로52번길 27,37.383410,126.926760
경기도 남양주시 화도읍 비룡로 119,37.631240,127.212300
인천광역시 남구 인하로 349,37.454370,126.706600
서울특별시 은평구 갈현로 206,37.597890,126.925120
경기도 파주시 송학1길 67-8,37.762340,126.779660
경기도 평택시 소사5길 34,36.987180,127.083730
경기도 평택시 평택로 72-1,36.987130,127.086800
경기도 수원시 권선구 세권로315번길 1,37.261220,126.975070
경기도 군포시 산본천로 205,37.360340,126.932630
경기도 안산시 상록구 광덕산안길 28,37.308290,126.853240
경기도 파주시 문산읍 문향로 76,37.759660,126.782110
경기도 동두천시 중앙로 163,37.899330,127.062960
경기도 시흥시 배곧1로 27-15,37.381570,126.798510
서울특별시 금천구 탑골로2길 8,37.454600,126.899050
경기도 오산시 법원로 47,37.151680,127.074830
서울특별시서대문구이화여대길74,37.578870,126.935060
서울특별시 중랑구 공릉로12길 3-2,37.602450,127.089990
경기도 수원시 장안구 서부로 2119,37.301180,127.009940
서울특별시 강서구 까치산로 35,37.553770,126.847250
인천광역시 부평구 열우물로87번길 33,37.452060,126.701490
서울특별시 양천구 목동로3길 57,37.511990,126.863240
경기도 안양시 만안구 석천로 167,37.385900,126.926040
강원 동해시 동해대로 4833,37.529390,129.109580
경기도 안산시 단원구 다문화길 30,37.323900,126.816650
서울특별시 노원구 상계로 65,37.650810,127.057040
경기도 성남시 중원구 원터로 106,37.442560,127.133810
경기화성시남양읍남양시장로85,37.196580,126.835350
강원 원주시 남원로 660,37.345030,127.924000
강원 강릉시 경강로 2511,37.748680,128.873030
인천광역시 동구 송현로 41-1,37.458750,126.703370
경기도 안산시 단원구 지곡로 41,37.325170,126.808340
강원인제군기린면내린천로4028,37.755570,128.879870
강원특별자치도양양군양양읍양양로67,37.750730,128.872440
서울특별시 동작구 노량진로 140,37.513280,126.938730
경기도 안양시 만안구 박달로539번길 63,37.382280,126.925640
강원 삼척시 대학로 27,37.452140,129.161910
경기도 부천시 원미구 삼작로 283,37.501390,126.789800
경기도 파주시 새꽃로 194,37.754800,126.778830
강원태백시번영로369,37.163270,128.980840
경기도 오산시 성호대로 97,37.150270,127.079680
인천광역시 서구 가정로151번길 4,37.456940,126.707970
서울특별시 강서구 발산로 24,37.553870,126.850270
서울특별시 양천구 등촌로 56,37.517680,126.861790
경기도 남양주시 오남읍 진건오남로 597,37.637060,127.217390
서울특별시 송파구 백제고분로40길 16,37.516940,127.101850
인천광역시 서구 한들로 33,37.456050,126.706650
경기도 시흥시 장곡로 23,37.376300,126.804270
인천광역시서구거북로108,37.460490,126.700920
경기도 시흥시 대골안길 40,37.382790,126.798310
경기도 수원시 팔달구 화양로11번길 1,37.281520,127.018010
경기도 평택시 원평로28번길 28-2,36.995810,127.089730
"경기 평택시 원평로 52,",36.996620,127.084600
서울특별시 양천구 지양로7길 9,37.512720,126.864950
경기도 김포시 김포한강8로 163,37.615020,126.712390
경기도 평택시 송탄로 70,36.990030,127.090100
경기도 안산시 상록구 광덕1로 376,37.311370,126.853440
서울특별시 동대문구 안암로24길 5-5,37.574350,127.037650
경기도 성남시 수정구 남문로131번길 1,37.447480,127.127950
경기도 파주시 황골로 65,37.756160,126.783730
경기도 부천시 원미구 부천로 209,37.499680,126.786340
서울특별시강북구한천로123길7,37.637370,127.025550
경기도 부천시 원미구 부일로 407,37.497410,126.790730
서울특별시 송파구 마천로51길 20,37.517070,127.103550
강원 동해시 한섬로 73,37.527250,129.115480
경기도 성남시 중원구 산성대로 204,37.443880,127.133890
경기도 안산시 단원구 지곡로 57-1,37.321310,126.812140
서울특별시 구로구 구로동로 23,37.500340,126.886440
경기도 수원시 장안구 수성로364번길 15,37.300090,127.007680
강원특별자치도 강릉시 산양큰길22번길 47,37.751160,128.874340
서울특별시 도봉구 도봉로156길 18,37.667480,127.048100
경기도광주시오포읍능평로214,37.406080,127.257500
서울특별시마포구어울마당로155,37.570810,126.902440
강원도 철원군 서면 와수로173번길 11,37.751400,128.875410
"강원 삼척시 도계읍 도계로 307,",37.449340,129.161030
인천광역시 부평구 열우물로 90,37.452940,126.705690
경기도 용인시 기흥구 구성3로28번길 16,37.278680,127.113310
경기도 평택시 안중읍 송담5길 65,36.991800,127.082980
경기도 의정부시 가능로 92,37.736750,127.029570
경기도 성남시 수정구 위례광장로 310,37.440600,127.128070
"경기 용인시 처인구 포곡읍 포곡로108번길 6,",37.235650,127.196630
서울특별시 은평구 증산로9길 13,37.607400,126.925220
서울특별시 양천구 목동동로12길 23,37.520850,126.865330
경기도 안산시 상록구 오목로 72,37.309100,126.856040
경기도 김포시 고촌읍 장차로 21-11,37.611110,126.719400
경기도 남양주시 화도읍 맷돌로 118,37.631900,127.213050
서울특별시 영등포구 대림로 89,37.526720,126.894810
경기도 부천시 원미구 원미로 114,37.496270,126.789560
인천광역시 남동구 석산로 157,37.454010,126.706730
인천광역시 미추홀구 석정로 306,37.454870,126.703890
경기도 군포시 번영로 380-1,37.364400,126.936560
서울특별시 강북구 삼양로92길 42,37.641220,127.029780
서울특별시 도봉구 덕릉로59가길 22,37.673630,127.046560
경기도 남양주시 화도읍 마석로45번길 35,37.638810,127.215110
인천광역시 남동구 하촌로45번길 12,37.454240,126.708830
인천광역시 서구 원당대로 628,37.456950,126.708910
경기도 남양주시 진건읍 진건오남로 93,37.635060,127.212170
경기도이천시중리천로532,37.283430,127.441330
서울특별시송파구마천로41길29,37.516450,127.104780
경기도부천시은성로37번길74,37.506490,126.766030
서울특별시동작구상도로47길11,37.510430,126.939170
서울특별시서대문구이화여대7길46,37.576940,126.939350
서울특별시송파구충민로66,37.511300,127.108560
서울특별시마포구어울마당로1551,37.568680,126.906190
인천광역시중구운중로13번길1,37.565780,126.997960
경기도안산시단원구선부광장1로10,37.417500,127.518750
강원 원주시 천매봉길 36-22,37.343590,127.921940
경기도 동두천시 동두천로 305,37.901140,127.056090
경기도 수원시 팔달구 덕영대로 지하 907-65,37.286230,127.018270
서울특별시 서초구 신반포로 213,37.478870,127.035600
경기도 용인시 기흥구 흥덕2로75번길 12,37.281480,127.118230
서울특별시 중랑구 용마산로117길 56,37.609360,127.089470
경기도 고양시 일산동구 중앙로 1305-56,37.658600,126.772210
경기도 고양시 덕양구 충장로 122,37.640060,126.835090
서울특별시 중랑구 면목로48길 27,37.606670,127.094980
경기도 의정부시 백석로68번길 27,37.742980,127.038630
경기도 의정부시 오목로 24,37.737040,127.029950
경기도 남양주시 진접읍 해밀예당1로 221,37.636270,127.212060
강원 속초시 중앙로 62,38.207080,128.592350
인천광역시 남구 낙섬서로50번길 2,37.460080,126.706150
서울특별시 양천구 중앙로46길 12,37.512460,126.868930
인천광역시 연수구 아카데미로 119,37.456400,126.706560
경기도 안산시 단원구 선여불로 35,37.320340,126.814400
"경기 수원시 팔달구 갓매산로71번길 8,",37.277500,127.019440
경기도 군포시 군포로534번길 22,37.361970,126.931430
경기도 부천시 부일로 223,37.500850,126.763940
인천광역시 남동구 호구포로 189,37.460670,126.708330
경기도 성남시 중원구 희망로 448,37.441090,127.140620
경기도 광주시 역동로 102,37.412500,127.254270
서울특별시 영등포구 디지털로37길 14,37.529680,126.898110
경기도 부천시 소사구 성주로 233,37.481270,126.795520
경기도 부천시 소사구 성주로176번길 15,37.487610,126.794790
경기도 성남시 중원구 제일로35번길 7,37.440320,127.140250
서울특별시 강서구 수명로 76,37.547830,126.853910
서울특별시 관악구 남부순환로 1369,37.474370,126.954110
인천광역시 부평구 산청로 97,37.451300,126.701520
서울특별시 강서구 공항대로 220,37.546580,126.847490
경기도김포시하성면애기봉로852,37.619440,126.710830
경기도 수원시 권선구 덕영대로1201번길 28,37.259280,126.974350
경기도이천시중리천로81번길6,37.277340,127.446250
경기도고양시일산서구일현로73,37.416850,127.513830
서울강서구곰달래로181,37.553060,126.851810
경기도 동두천시 어수로84번길 14,37.904630,127.056910
강원특별자치도속초시중앙로84,38.205850,128.596230
경기도가평군조종면조종희망로26번길15,37.830970,127.511820
강원 춘천시 퇴계로 199,37.877310,127.727050
경기도 남양주시 미금로 55,37.640840,127.214530
강원특별자치도 춘천시 후석로 57,37.876640,127.734090
경기도 부천시 석천로2번길 75,37.505540,126.762710
경기도 고양시 덕양구 호국로789번길 3,37.637200,126.828730
인천광역시 미추홀구 수봉로 30,37.456260,126.709610
서울특별시 용산구 새창로 124,37.529270,126.990080
인천광역시 계양구 장제로 919,37.456850,126.704390
인천광역시 부평구 영성중로 50,37.454670,126.707420
서울특별시 은평구 수색로 255,37.602980,126.932790
경기도평택시서재3길1,36.992460,127.084480
경기도부천시석천로397,37.506820,126.769120
경기도파주시적성면솥뒤로11,37.758670,126.776370
강원철원군서면와수로165,37.753750,128.879700
강원 속초시 번영로 38,38.203350,128.590870
강원원주시상지대길22,37.346530,127.920840
경기도 안산시 상록구 본오로 136-1,37.309880,126.850690
인천광역시 부평구 경인로1024번길 41,37.454520,126.708400
서울특별시 영등포구 영신로 29,37.531140,126.896920
경기도 수원시 권선구 구운중로14번길 1,37.252640,126.970840
경기도 수원시 팔달구 덕영대로 937,37.286190,127.016820
서울특별시 영등포구 도신로 196,37.530430,126.900700
경기도 안산시 상록구 안산대학로 106,37.306260,126.854940
인천광역시 부평구 경인로1118번길 14-4,37.459550,126.707500
경기도 김포시 고촌읍 김포대로 353,37.611750,126.710900
경기도 고양시 일산동구 강석로 123,37.660480,126.768300
인천광역시 미추홀구 승학길 114,37.453630,126.703860
인천광역시 계양구 아나지로 195,37.459740,126.705710
"경기 고양시 일산서구 덕이로 118-6,",37.674220,126.756170
경기도 고양시 덕양구 신원로 40-44,37.641580,126.837480
서울특별시강북구한천로1000,37.637950,127.028240
서울특별시관악구대학5길21,37.477640,126.946960
경기도구리시갈매중앙로70,37.595630,127.125540
경기도 수원시 팔달구 화양로35번길 21-1,37.285890,127.016340
경기도 이천시 영창로 223,37.276340,127.440480
경기도 안성시 아양1로 84,37.007090,127.277430
인천광역시 강화군 강화읍 중앙로 68,37.457700,126.700500
경기도 의정부시 용민로 3,37.733290,127.032650
인천광역시 미추홀구 제물량로24번길 85,37.456990,126.702700
경기도 화성시 동탄대로시범길 146,37.197650,126.831500
경기도 의정부시 배꽃길 7,37.739420,127.032560
강원속초시중앙로277,38.206230,128.592080
경기도가평군설악면신천중앙로131,37.828760,127.510010
경기도 안산시 단원구 화랑로 31,37.319460,126.812240
경기도 시흥시 정왕천로411번길 26,37.376070,126.798900
인천광역시 동구 화도진로 108,37.456060,126.702970
강원특별자치도 속초시 교동로 10,38.203300,128.594810
강원 강릉시 주문진읍 주문로 110,37.749090,128.873080
경기도 고양시 일산서구 탄현로 133,37.675880,126.753330
인천광역시 중구 우현로 77,37.568080,126.995470
경기도김포시풍무로174,37.615630,126.714550
서울특별시강서구공항대로41길18,37.552870,126.850970
강원양구군양구읍중앙길26,37.750870,128.873000
서울특별시 중랑구 용마산로 498,37.605170,127.095060
경기도 남양주시 내각1로 76,37.631340,127.219440
경기도 화성시 만세구 팔탄면 푸른들판로 665,37.201200,126.832640
"경기 김포시 양촌읍 양곡1로 66,",37.620060,126.720020
경기도 부천시 원미구 부천로 16,37.497420,126.785560
경기도 부천시 원미구 조종로20번길 34,37.500170,126.786130
경기도 안산시 상록구 매화로3길 59,37.311190,126.851210
서울특별시 구로구 남부순환로105라길 6,37.492550,126.890710
경기도 평택시 평택2로 12-1,36.992070,127.086020
서울동작구국사봉1길4,37.514900,126.934980
강원속초시수복로58,38.210090,128.595990
강원 홍천군 홍천읍 신장대로 79-1,37.755750,128.874880
강원특별자치도 정선군 사북읍 사북4길 1,37.754160,128.872260
경기도 부천시 원미구 송내대로73번길 11,37.502350,126.788810
경기도 평택시 참이슬1길 14,36.992740,127.085220
경기도 시흥시 역전로 351,37.383460,126.800220
경기도 남양주시 경춘로1286번길 16,37.632400,127.217360
서울특별시 강북구 인수봉로 146-1,37.637640,127.021760
강원 춘천시 방송길 40,37.885570,127.728300
경기도 평택시 중앙2로 89,36.995010,127.086000
경기도 하남시 미사강변대로 206,37.542190,127.214470
인천광역시 부평구 길주남로 62-1,37.458930,126.708850
경기도 남양주시 평내로 94,37.636110,127.219760
경기도 의정부시 시민로 100,37.733130,127.033010
경기도 용인시 처인구 백옥대로 1137,37.233690,127.205090
경기도 안산시 상록구 석호로 315,37.303480,126.857360
"경기 안산시 단원구 원곡로1길 3-1,",37.321680,126.816140
인천광역시 미추홀구 낙섬중로 80,37.451480,126.700370
경기도 시흥시 장현순환로 1,37.382890,126.807060
서울특별시구로구고척로27길114,37.497660,126.884320
경기도 의정부시 장곡로 240,37.736890,127.033380
경기도부천시오정구삼작로385,37.506050,126.766190
경기이천시갈산로111,37.278400,127.445120
강원동해시발한로2153,37.520610,129.111690
경기도 포천시 가산면 가산로 338,37.898980,127.200240
경기도 파주시 번영로 7-1,37.763960,126.780990
경기도 성남시 중원구 희망로 314,37.438330,127.139030
경기도 가평군 조종면 조종새싹로 3-1,37.827450,127.512260
경기도 수원시 장안구 송정로 56,37.306690,127.006330
경기 수원시 팔달구 동말로 65,37.281320,127.014950
인천광역시 부평구 길주남로102번길 5,37.455180,126.708500
서울특별시 구로구 공원로 81,37.498440,126.882960
경기도 남양주시 경춘로 1302,37.634560,127.220800
경기도오산시법원로26,37.150680,127.080270
서울특별시강북구인수봉로289,37.641590,127.022240
경기 의정부시 호원동,37.737790,127.033550
강원특별자치도춘천시방송길77,37.883460,127.733910
서울특별시 강남구 언주로30길 56,37.514290,127.051330
인천광역시 계양구 임학동로 7,37.454000,126.703290
인천광역시 남동구 논고개로123번길 12,37.459770,126.705460
서울 영등포구 대림로29길 42,37.522600,126.892030
인천광역시 부평구 시장로 48,37.453690,126.709940
강원철원군갈말읍삼부연로151,37.753420,128.878200
경기도 부천시 소사구 송내대로42번길 97,37.487460,126.789380
서울특별시 강북구 도봉로13길 22,37.640890,127.022330
서울특별시 중랑구 봉화산로3길 184,37.601730,127.092220
서울특별시 은평구 통일로 902,37.600220,126.933310
경기도 파주시 광탄면 혜음로 1113,37.756380,126.778150
경기도 부천시 소사구 경인로 261,37.482250,126.797410
경기도 부천시 원미구 부일로 287,37.497820,126.785950
경기도 남양주시 진건읍 진건오남로 55-1,37.639120,127.216390
서울특별시양천구목동중앙북로93,37.513630,126.863690
강원특별자치도동해시발한로219,37.522890,129.110110
강원특별자치도인제군기린면내린천로4032,37.752090,128.879870
경기도 파주시 경의로1240번길 14-31,37.761630,126.777150
인천광역시 서구 완정로 35,37.459570,126.702220
경기도 안산시 단원구 화랑로 32,37.323000,126.814630
인천광역시 부평구 경인로1092번길 22,37.459340,126.700350
경기도 수원시 팔달구 장다리로245번길 7,37.279430,127.019390
경기도 성남시 수정구 위례광장로 5,37.449830,127.129050
경기도용인시수지구풍덕천로119,37.413660,127.521000
강원고성군거진읍거진길23,37.752450,128.873610
강원 원주시 진광길 5,37.337550,127.916040
강원도태백시황지로95,37.160890,128.990130
서울특별시 강동구 구천면로 218,37.528680,127.124050
강원 원주시 단관길 59,37.341000,127.918310
경기도 수원시 팔달구 고매로20번길 2,37.286370,127.023660
경기도 부천시 옥산로 138,37.502810,126.769400
경기도 평택시 중앙2로 154,36.994860,127.090160
서울특별시 강동구 상암로 54,37.533110,127.127470
서울특별시 동대문구 신이문로 35,37.571420,127.039540
경기도 용인시 기흥구 강남동로100번길 9,37.277890,127.115970
경기도 안산시 단원구 중앙대로 451,37.315490,126.807790
인천광역시 서구 중봉대로 594,37.461050,126.700890
경기도 부천시 소사구 성주로 263,37.483590,126.790180
서울특별시 마포구 독막로19길 40,37.561880,126.897880
인천광역시 중구 서해대로464번길 9,37.562510,126.999000
서울특별시 마포구 월드컵북로 48,37.563500,126.897860
경기도 평택시 현촌3길 22-9,36.989770,127.085370
서울특별시영등포구국제금융로6길33,37.522150,126.899230
서울특별시 도봉구 도봉로 767,37.673620,127.046330
경기도구리시원수택로381,37.598670,127.131910
서울특별시구로구구로동로73,37.495160,126.892050
경기도이천시이섭대천로1249,37.280850,127.439680
경기도안성시일죽면주래본죽로29,37.004170,127.284000
경기도수원시팔달구세지로325,37.413620,127.519520
경기도성남시분당구내정로173번길11,37.415580,127.514350
"경기 평택시 통복시장로13번길 1-1,",36.995820,127.090400
서울특별시 금천구 독산로 134,37.454460,126.894920
경기도 광주시 오포읍 마루들길 227,37.409640,127.256820
서울특별시 중랑구 중랑역로 21,37.605690,127.088680
경기도 성남시 중원구 광명로 347,37.440290,127.134600
인천광역시 동구 화도진로 16,37.459360,126.701830
경기도 평택시 안중읍 안현로서8길 15,36.990690,127.081200
인천광역시 남동구 만수로 79,37.460960,126.706890
인천광역시 계양구 효서로 343-1,37.453290,126.705290
경기도 고양시 덕양구 충장로 8,37.639450,126.834860
인천광역시미추홀구낙섬중로129,37.459680,126.701920
경기도 시흥시 동서로 1085,37.376160,126.803890
강원정선군정선읍봉양6길28,37.754290,128.878820
강원정선군정선읍녹송8길65,37.748140,128.871740
경기도 시흥시 정왕천로 397,37.378080,126.802960
경기도 파주시 조리읍 고봉로 1030,37.763540,126.781280
경기도 김포시 유현로 52,37.611870,126.716900
경기도 안양시 동안구 벌말로 126,37.389100,126.953820
서울특별시 구로구 구로중앙로 209,37.492200,126.888470
인천광역시 남동구 남동대로 883,37.453300,126.710150
서울특별시 구로구 구로중앙로8길 39-1,37.493600,126.886310
서울특별시 광진구 동일로 86,37.539800,127.085850
경기도 성남시 중원구 성남대로997번길 51-10,37.436610,127.140280
강원특별자치도 횡성군 둔내면 둔방로4번길 26,37.755320,128.878810
경기도 김포시 대곶면 율생중앙로 28,37.618180,126.713590
경기도 부천시 송내대로 239,37.500020,126.762800
경기도 의정부시 회룡로105번길 14,37.737940,127.031210
서울특별시강남구남부순환로2806,37.512630,127.046190
경기남양주시화도읍먹갓로31,37.639150,127.219770
경기도 안양시 동안구 관악대로 392-1,37.392500,126.959800
강원강릉시주문진읍주문로36,37.751780,128.872810
강원 원주시 나비허리길 123,37.344670,127.923850
경기도 용인시 처인구 포곡읍 전대로78번길 12-1,37.232260,127.198200
경기도 수원시 권선구 하탑로41번길 36,37.258800,126.968870
경기도 고양시 일산동구 중산로 232,37.658190,126.772930
서울특별시 중구 세종대로 86,37.568460,126.999040
인천광역시 남동구 용천로 157,37.455410,126.702780
경기도 양주시 삼숭로38번길 9,37.786790,127.045730
경기도 시흥시 정왕천로411번길 62,37.379660,126.800210
경기도 고양시 일산서구 구산로67번길 2,37.679440,126.753770
경기도 의정부시 오목로 235,37.735400,127.033710
인천광역시 남동구 호구포로 900,37.458990,126.707150
서울특별시 금천구 금하로23길 14,37.460040,126.897090
경기도가평군조종면조종희망로7,37.829030,127.511500
인천광역시 남동구 남촌동로 57,37.458590,126.705420
경기도 안성시 공도읍 장미길 54,37.008420,127.274820
서울특별시 강서구 강서로45길 18,37.549070,126.845440
서울특별시 관악구 원신길 75-1,37.479200,126.956520
경기도 성남시 중원구 산성대로 398,37.440110,127.141310
인천광역시 계양구 하느재로 10,37.458630,126.709770
"인천 미추홀구 경인로 지하 343,",37.467290,126.647690
경기도화성시팔탄면서촌길15,37.204070,126.830350
서울특별시영등포구디지털로37길9,37.524470,126.896660
서울특별시 도봉구 우이천로4길 12,37.671160,127.047850
경기도 화성시 비봉면 간곡1길 27,37.203660,126.836130
서울특별시 영등포구 디지털로37길 30,37.524860,126.895320
"경기 안양시 만안구 예술공원로 69,",37.380590,126.923270
경기도 안산시 단원구 다문화1길 59,37.320770,126.813390
경기도 안산시 단원구 다문화1길 48,37.321860,126.810490
경기도 부천시 오정구 삼작로306번길 6,37.526820,126.792040
경기도 수원시 팔달구 고매로 1,37.282290,127.020540
경기도 광주시 광주대로 43-1,37.405580,127.250400
경기도수원시권선구구운로14번길3,37.417610,127.514640
서울특별시영등포구대림로29길34,37.529610,126.895390
경기도남양주시오남읍양지로278번길39,37.633960,127.220000
강원 춘천시 공지로 331,37.877580,127.732670
경기도 양주시 삼숭로38번길 77,37.786380,127.041300
경기도 포천시 내촌면 내촌로 64,37.891320,127.197720
경기도 하남시 신평로 37,37.542140,127.211340
서울특별시 양천구 지양로 82,37.512950,126.865600
경기도 오산시 세마역로19번길 11,37.152140,127.078560
인천광역시 서구 가정로 187,37.459630,126.701560
강원 춘천시 춘천로 274,37.878230,127.731850
강원 양구군 양구읍 중앙길 20,37.754600,128.877000
경기도 안양시 만안구 박달로 545,37.388550,126.928070
경기도 시흥시 군자로504번길 1,37.378900,126.804160
인천광역시미추홀구경인로지하125,37.455310,126.706650
경기도 부천시 부흥로 472-1,37.500330,126.766190
